scenario_name,family,graph_path,graph_relpath,source_file,window_start,window_end,num_nodes,num_edges,num_node_features,num_edge_features,num_labeled_nodes,num_positive_nodes,num_negative_nodes,num_unknown_nodes,split
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_163000.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_163000.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:30:00,2011-08-17T16:35:00,12657,13674,24,11,16,10,6,12641,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_163500.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_163500.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:35:00,2011-08-17T16:40:00,12322,13424,24,11,16,10,6,12306,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_164000.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_164000.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:40:00,2011-08-17T16:45:00,12643,13754,24,11,16,10,6,12627,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_164500.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_164500.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:45:00,2011-08-17T16:50:00,12422,13545,24,11,16,10,6,12406,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_165000.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_165000.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:50:00,2011-08-17T16:55:00,11697,12812,24,11,16,10,6,11681,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_165500.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_165500.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T16:55:00,2011-08-17T17:00:00,11433,12588,24,11,16,10,6,11417,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_170000.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_170000.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T17:00:00,2011-08-17T17:05:00,11402,12469,24,11,16,10,6,11386,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_170500.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_170500.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T17:05:00,2011-08-17T17:10:00,10410,11174,24,11,15,10,5,10395,train
CTU-Malware-Capture-Botnet-50,Neris,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_171000.pt,CTU-Malware-Capture-Botnet-50\CTU-Malware-Capture-Botnet-50__20110817_171000.pt,data/nerisFamily/CTU-Malware-Capture-Botnet-50/capture20110817.binetflow,2011-08-17T17:10:00,2011-08-17T17:15:00,4317,4456,24,11,8,3,5,4309,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_101500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_101500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:15:00,2011-08-18T10:20:00,2697,2962,24,11,6,0,6,2691,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_102000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_102000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:20:00,2011-08-18T10:25:00,10233,11338,24,11,7,1,6,10226,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_102500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_102500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:25:00,2011-08-18T10:30:00,9337,10117,24,11,6,0,6,9331,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_103000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_103000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:30:00,2011-08-18T10:35:00,8076,8787,24,11,6,0,6,8070,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_103500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_103500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:35:00,2011-08-18T10:40:00,7732,8373,24,11,7,2,5,7725,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_104000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_104000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:40:00,2011-08-18T10:45:00,7775,8442,24,11,7,2,5,7768,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_104500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_104500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:45:00,2011-08-18T10:50:00,7385,8021,24,11,7,2,5,7378,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_105000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_105000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:50:00,2011-08-18T10:55:00,7025,7585,24,11,5,0,5,7020,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_105500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_105500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T10:55:00,2011-08-18T11:00:00,6463,7014,24,11,10,5,5,6453,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_110000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_110000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:00:00,2011-08-18T11:05:00,6340,6915,24,11,10,4,6,6330,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_110500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_110500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:05:00,2011-08-18T11:10:00,6798,7313,24,11,12,7,5,6786,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_111000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_111000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:10:00,2011-08-18T11:15:00,6089,6675,24,11,6,1,5,6083,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_111500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_111500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:15:00,2011-08-18T11:20:00,5409,5907,24,11,7,1,6,5402,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_112000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_112000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:20:00,2011-08-18T11:25:00,7285,7927,24,11,14,8,6,7271,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_112500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_112500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:25:00,2011-08-18T11:30:00,7650,8269,24,11,7,1,6,7643,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_113000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_113000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:30:00,2011-08-18T11:35:00,6409,7012,24,11,6,1,5,6403,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_113500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_113500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:35:00,2011-08-18T11:40:00,6514,7042,24,11,7,1,6,6507,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_114000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_114000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:40:00,2011-08-18T11:45:00,6226,6658,24,11,5,0,5,6221,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_114500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_114500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:45:00,2011-08-18T11:50:00,6165,6569,24,11,6,0,6,6159,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_115000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_115000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:50:00,2011-08-18T11:55:00,6759,7128,24,11,16,10,6,6743,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_115500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_115500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T11:55:00,2011-08-18T12:00:00,7402,7838,24,11,8,3,5,7394,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_120000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_120000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:00:00,2011-08-18T12:05:00,6773,7176,24,11,8,2,6,6765,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_120500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_120500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:05:00,2011-08-18T12:10:00,6574,7005,24,11,16,10,6,6558,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_121000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_121000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:10:00,2011-08-18T12:15:00,6639,7151,24,11,16,10,6,6623,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_121500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_121500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:15:00,2011-08-18T12:20:00,5577,6062,24,11,16,10,6,5561,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_122000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_122000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:20:00,2011-08-18T12:25:00,3754,4286,24,11,17,10,7,3737,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_122500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_122500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:25:00,2011-08-18T12:30:00,3649,4244,24,11,9,2,7,3640,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_123000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_123000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:30:00,2011-08-18T12:35:00,4293,4899,24,11,17,10,7,4276,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_123500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_123500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:35:00,2011-08-18T12:40:00,7146,7807,24,11,13,7,6,7133,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_124000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_124000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:40:00,2011-08-18T12:45:00,7185,7766,24,11,6,0,6,7179,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_124500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_124500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:45:00,2011-08-18T12:50:00,6715,7293,24,11,6,0,6,6709,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_125000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_125000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:50:00,2011-08-18T12:55:00,7186,7733,24,11,7,1,6,7179,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_125500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_125500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T12:55:00,2011-08-18T13:00:00,6309,6846,24,11,6,1,5,6303,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_130000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_130000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:00:00,2011-08-18T13:05:00,7939,8819,24,11,16,10,6,7923,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_130500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_130500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:05:00,2011-08-18T13:10:00,7430,8117,24,11,6,0,6,7424,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_131000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_131000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:10:00,2011-08-18T13:15:00,7486,8167,24,11,6,1,5,7480,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_131500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_131500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:15:00,2011-08-18T13:20:00,7149,7707,24,11,7,1,6,7142,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_132000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_132000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:20:00,2011-08-18T13:25:00,7681,8307,24,11,6,0,6,7675,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_132500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_132500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:25:00,2011-08-18T13:30:00,7555,8243,24,11,7,1,6,7548,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_133000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_133000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:30:00,2011-08-18T13:35:00,7173,7748,24,11,7,1,6,7166,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_133500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_133500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:35:00,2011-08-18T13:40:00,7734,8435,24,11,6,1,5,7728,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_134000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_134000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:40:00,2011-08-18T13:45:00,7483,8179,24,11,5,0,5,7478,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_134500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_134500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:45:00,2011-08-18T13:50:00,6998,7682,24,11,12,6,6,6986,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_135000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_135000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:50:00,2011-08-18T13:55:00,7320,8026,24,11,13,7,6,7307,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_135500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_135500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T13:55:00,2011-08-18T14:00:00,7130,7673,24,11,15,10,5,7115,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_140000.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_140000.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T14:00:00,2011-08-18T14:05:00,6655,7214,24,11,6,1,5,6649,train
CTU-Malware-Capture-Botnet-51,Rbot,C:\Users\Montana\My Code\CSCI611_Montana_Pawek\GNN\packagedData\graphs\CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_140500.pt,CTU-Malware-Capture-Botnet-51\CTU-Malware-Capture-Botnet-51__20110818_140500.pt,data/rbotFamily/CTU-Malware-Capture-Botnet-51/capture20110818.binetflow,2011-08-18T14:05:00,2011-08-18T14:10:00,9225,9878,24,11,16,10,6,9209,train
